 DateTime,Rain,PET,EPot,EAct,W,SM,RS,RI,ExcS,ExcI,R
2054/5/12 00:00,0.206,2.607,2.607,1.81,89.78,0.739,0.001,0.148,0,0,0.708
2054/5/13 00:00,13.226,2.352,2.352,2.352,97.839,0.806,0.016,0.808,0.026,2.789,3.929
2054/5/14 00:00,0,2.865,2.865,2.31,95.529,0.787,0.006,0.606,0,0,2.92
2054/5/15 00:00,1.63,2.846,2.846,0.957,94.572,0.779,0.003,0.454,0,0,2.179
2054/5/16 00:00,0.668,2.344,2.344,1.305,93.267,0.768,0.001,0.341,0,0,1.63
2054/5/17 00:00,0.766,2.563,2.563,1.38,91.887,0.756,0,0.256,0,0,1.221
2054/5/18 00:00,1.152,3.435,3.435,1.727,90.16,0.742,0,0.192,0,0,0.915
2054/5/19 00:00,3.765,4.144,4.144,0.281,89.879,0.739,0,0.144,0,0,0.686
2054/5/20 00:00,2.133,2.505,2.505,0.275,89.604,0.737,0,0.108,0,0,0.514
2054/5/21 00:00,0,3.053,3.053,2.25,87.354,0.718,0,0.081,0,0,0.386
2054/5/22 00:00,3.091,3.447,3.447,0.256,87.098,0.716,0,0.061,0,0,0.289
2054/5/23 00:00,1.461,2.723,2.723,0.904,86.195,0.708,0,0.045,0,0,0.217
2054/5/24 00:00,4.414,3.607,3.607,3.607,86.822,0.714,0.001,0.078,0.002,0.177,0.379
2054/5/25 00:00,0,2.988,2.988,2.132,84.69,0.696,0,0.059,0,0,0.282
2054/5/26 00:00,1.203,3.408,3.408,1.534,83.156,0.683,0,0.044,0,0,0.211
2054/5/27 00:00,0,4.021,4.021,2.745,80.411,0.66,0,0.033,0,0,0.158
2054/5/28 00:00,3.224,3.495,3.495,0.179,80.232,0.658,0,0.025,0,0,0.118
2054/5/29 00:00,0.778,3.999,3.999,2.12,78.113,0.64,0,0.019,0,0,0.089
2054/5/30 00:00,0,2.458,2.458,1.574,76.538,0.627,0,0.014,0,0,0.067
2054/5/31 00:00,4.059,3.973,3.973,3.973,76.609,0.628,0,0.014,0,0.015,0.069
2054/6/1 00:00,0,3.654,3.654,2.294,74.315,0.609,0,0.011,0,0,0.051
2054/6/2 00:00,5.527,3.464,3.464,3.464,76.015,0.623,0.003,0.098,0.005,0.359,0.48
2054/6/3 00:00,0,3.115,3.115,1.94,74.074,0.607,0.001,0.073,0,0,0.355
2054/6/4 00:00,2.094,3.676,3.676,0.96,73.114,0.599,0,0.055,0,0,0.264
2054/6/5 00:00,1.108,3.76,3.76,1.588,71.527,0.585,0,0.041,0,0,0.198
2054/6/6 00:00,0,3.756,3.756,2.198,69.328,0.567,0,0.031,0,0,0.148
2054/6/7 00:00,1.923,3.648,3.648,0.978,68.351,0.559,0,0.023,0,0,0.111
2054/6/8 00:00,2.256,3.013,3.013,0.423,67.927,0.555,0,0.017,0,0,0.083
2054/6/9 00:00,0,3.72,3.72,2.066,65.862,0.538,0,0.013,0,0,0.062
2054/6/10 00:00,11.359,3.705,3.705,3.705,72.323,0.592,0.011,0.303,0.018,1.174,1.499
2054/6/11 00:00,1.996,2.769,2.769,0.458,71.865,0.589,0.004,0.228,0,0,1.106
2054/6/12 00:00,0.23,2.655,2.655,1.427,70.438,0.577,0.002,0.171,0,0,0.822
2054/6/13 00:00,5.075,2.858,2.858,2.858,72.293,0.592,0.004,0.217,0.005,0.357,1.054
2054/6/14 00:00,2.11,3.962,3.962,1.097,71.196,0.583,0.002,0.163,0,0,0.784
2054/6/15 00:00,0,3.73,3.73,2.175,69.021,0.565,0.001,0.122,0,0,0.585
2054/6/16 00:00,1.851,3.014,3.014,0.657,68.364,0.559,0,0.092,0,0,0.438
2054/6/17 00:00,0.854,3.147,3.147,1.283,67.081,0.549,0,0.069,0,0,0.328
2054/6/18 00:00,0,2.383,2.383,1.308,65.773,0.538,0,0.052,0,0,0.246
2054/6/19 00:00,8.719,3.932,3.932,3.932,69.833,0.572,0.007,0.217,0.011,0.715,1.069
2054/6/20 00:00,0.396,4.104,4.104,2.121,67.712,0.554,0.003,0.163,0,0,0.79
2054/6/21 00:00,1.808,3.671,3.671,1.032,66.68,0.546,0.001,0.122,0,0,0.588
2054/6/22 00:00,0,4.04,4.04,2.204,64.476,0.527,0,0.092,0,0,0.439
2054/6/23 00:00,0,3.634,3.634,1.915,62.561,0.511,0,0.069,0,0,0.329
2054/6/24 00:00,0,2.359,2.359,1.206,61.355,0.501,0,0.052,0,0,0.246
2054/6/25 00:00,4.142,3.026,3.026,3.026,62.323,0.509,0.002,0.075,0.003,0.146,0.367
2054/6/26 00:00,0.306,3.592,3.592,1.673,60.65,0.495,0.001,0.056,0,0,0.272
2054/6/27 00:00,0,3.038,3.038,1.504,59.146,0.483,0,0.042,0,0,0.203
2054/6/28 00:00,0,3.502,3.502,1.69,57.455,0.469,0,0.032,0,0,0.152
2054/6/29 00:00,0,3.962,3.962,1.856,55.599,0.453,0,0.024,0,0,0.114
2054/6/30 00:00,0,2.464,2.464,1.117,54.482,0.444,0,0.018,0,0,0.085
2054/7/1 00:00,4.539,3.484,3.484,3.484,55.417,0.452,0.002,0.043,0.003,0.118,0.212
2054/7/2 00:00,0,3.267,3.267,1.476,53.941,0.439,0.001,0.032,0,0,0.156
2054/7/3 00:00,1.405,3.077,3.077,0.735,53.206,0.433,0,0.024,0,0,0.116
2054/7/4 00:00,0.238,3.384,3.384,1.363,51.843,0.422,0,0.018,0,0,0.087
2054/7/5 00:00,13.749,3.057,3.057,3.057,61.263,0.501,0.015,0.325,0.026,1.247,1.624
2054/7/6 00:00,3.644,3.081,3.081,3.081,61.751,0.505,0.007,0.262,0.001,0.073,1.284
2054/7/7 00:00,0,2.171,2.171,1.097,60.654,0.496,0.003,0.197,0,0,0.951
2054/7/8 00:00,22.205,2.873,2.873,2.873,76.965,0.634,0.029,0.891,0.046,2.975,4.388
2054/7/9 00:00,1.018,2.407,2.407,0.88,76.085,0.626,0.012,0.668,0,0,3.243
2054/7/10 00:00,15.603,2.687,2.687,2.687,86.402,0.713,0.023,1.144,0.031,2.569,5.564
2054/7/11 00:00,2.162,2.712,2.712,0.393,86.009,0.71,0.009,0.858,0,0,4.134
2054/7/12 00:00,0,2.769,2.769,1.965,84.044,0.693,0.004,0.643,0,0,3.085
2054/7/13 00:00,12.189,2.551,2.551,2.551,91.468,0.755,0.015,1.03,0.023,2.191,4.985
2054/7/14 00:00,0.576,2.992,2.992,1.825,89.643,0.74,0.006,0.773,0,0,3.713
2054/7/15 00:00,0.542,2.99,2.99,1.812,87.831,0.725,0.002,0.579,0,0,2.775
2054/7/16 00:00,0,2.896,2.896,2.099,85.732,0.707,0.001,0.435,0,0,2.077
2054/7/17 00:00,1.705,3.174,3.174,1.038,84.694,0.698,0,0.326,0,0,1.556
2054/7/18 00:00,0,2.141,2.141,1.495,83.199,0.686,0,0.244,0,0,1.166
2054/7/19 00:00,0.625,2.33,2.33,1.169,82.03,0.676,0,0.183,0,0,0.875
2054/7/20 00:00,1.977,2.473,2.473,0.335,81.695,0.673,0,0.137,0,0,0.656
2054/7/21 00:00,7.539,2.823,2.823,2.823,85.42,0.704,0.007,0.348,0.011,0.98,1.692
2054/7/22 00:00,20.435,3.188,3.188,3.188,98.334,0.813,0.027,1.334,0.041,4.291,6.491
2054/7/23 00:00,0,3.218,3.218,2.615,95.719,0.79,0.011,1,0,0,4.823
2054/7/24 00:00,2.303,3.663,3.663,1.075,94.644,0.781,0.004,0.75,0,0,3.599
2054/7/25 00:00,0,3.429,3.429,2.679,91.965,0.759,0.002,0.563,0,0,2.692
2054/7/26 00:00,1.231,3.326,3.326,1.589,90.375,0.745,0.001,0.422,0,0,2.016
2054/7/27 00:00,0,3.679,3.679,2.741,87.634,0.722,0,0.316,0,0,1.511
2054/7/28 00:00,0,3.416,3.416,2.467,85.167,0.701,0,0.237,0,0,1.133
2054/7/29 00:00,0,3.002,3.002,2.105,83.062,0.684,0,0.178,0,0,0.849
2054/7/30 00:00,1.366,2.85,2.85,1.014,82.048,0.675,0,0.134,0,0,0.637
2054/7/31 00:00,0,3.968,3.968,2.679,79.369,0.652,0,0.1,0,0,0.478
2054/8/1 00:00,7.508,3.985,3.985,3.985,82.194,0.676,0.005,0.247,0.008,0.689,1.204
2054/8/2 00:00,4.734,3.699,3.699,3.699,83.016,0.683,0.003,0.238,0.002,0.21,1.153
2054/8/3 00:00,7.378,3.95,3.95,3.95,85.714,0.706,0.006,0.359,0.008,0.722,1.743
2054/8/4 00:00,2.108,2.863,2.863,0.533,85.181,0.701,0.003,0.269,0,0,1.297
2054/8/5 00:00,1.972,3.1,3.1,0.791,84.39,0.695,0.001,0.202,0,0,0.969
2054/8/6 00:00,7.127,1.385,1.385,1.385,88.851,0.732,0.009,0.469,0.014,1.268,2.276
2054/8/7 00:00,4.168,0.476,0.476,0.476,91.654,0.756,0.009,0.571,0.009,0.879,2.766
2054/8/8 00:00,0.136,2.855,2.855,2.055,89.6,0.738,0.003,0.428,0,0,2.06
2054/8/9 00:00,0,3.106,3.106,2.294,87.306,0.719,0.001,0.321,0,0,1.539
2054/8/10 00:00,4.565,2.37,2.37,2.37,88.996,0.733,0.004,0.366,0.005,0.5,1.763
2054/8/11 00:00,4.824,2.593,2.593,2.593,90.695,0.748,0.005,0.406,0.005,0.526,1.959
2054/8/12 00:00,0,2.552,2.552,1.908,88.787,0.731,0.002,0.305,0,0,1.461
2054/8/13 00:00,2.207,2.891,2.891,0.5,88.287,0.727,0.001,0.228,0,0,1.093
2054/8/14 00:00,10.631,2.991,2.991,2.991,94.053,0.776,0.011,0.635,0.018,1.856,3.083
2054/8/15 00:00,4.651,3.046,3.046,3.046,95.235,0.786,0.007,0.581,0.004,0.42,2.805
2054/8/16 00:00,0.659,2.731,2.731,1.628,93.606,0.772,0.003,0.436,0,0,2.092
2054/8/17 00:00,4.193,2.591,2.591,2.591,94.79,0.782,0.003,0.431,0.004,0.415,2.07
2054/8/18 00:00,1.528,1.759,1.759,0.181,94.609,0.78,0.001,0.323,0,0,1.547
2054/8/19 00:00,3.105,2.688,2.688,2.688,94.916,0.783,0.001,0.27,0.001,0.109,1.291
2054/8/20 00:00,1.755,2.796,2.796,0.815,94.101,0.776,0,0.202,0,0,0.966
2054/8/21 00:00,0,3.223,3.223,2.501,91.599,0.755,0,0.152,0,0,0.724
2054/8/22 00:00,0,2.63,2.63,1.985,89.614,0.738,0,0.114,0,0,0.543
2054/8/23 00:00,0,3.327,3.327,2.455,87.159,0.717,0,0.085,0,0,0.407
2054/8/24 00:00,0,1.698,1.698,1.218,85.941,0.707,0,0.064,0,0,0.305
2054/8/25 00:00,0.114,1.271,1.271,0.818,85.123,0.7,0,0.048,0,0,0.229
2054/8/26 00:00,0,2.684,2.684,1.879,83.243,0.684,0,0.036,0,0,0.172
2054/8/27 00:00,0,2.801,2.801,1.917,81.326,0.668,0,0.027,0,0,0.129
2054/8/28 00:00,1.615,2.841,2.841,0.82,80.507,0.661,0,0.02,0,0,0.097
2054/8/29 00:00,4.878,3.12,3.12,3.12,81.914,0.673,0.003,0.102,0.004,0.347,0.498
2054/8/30 00:00,0.613,3.114,3.114,1.684,80.23,0.659,0.001,0.076,0,0,0.369
2054/8/31 00:00,12.252,2.016,2.016,2.016,88.289,0.727,0.015,0.595,0.024,2.153,2.912
2054/9/1 00:00,0.188,2.31,2.31,1.542,86.747,0.714,0.006,0.447,0,0,2.159
2054/9/2 00:00,4.102,1.82,1.82,1.82,88.51,0.729,0.006,0.463,0.005,0.513,2.237
2054/9/3 00:00,1.672,1.349,1.349,1.349,88.758,0.731,0.003,0.366,0.001,0.074,1.759
2054/9/4 00:00,0.602,1.471,1.471,0.635,88.123,0.725,0.001,0.275,0,0,1.314
2054/9/5 00:00,0.319,0.879,0.879,0.407,87.716,0.722,0,0.206,0,0,0.984
2054/9/6 00:00,0,0.939,0.939,0.678,87.038,0.716,0,0.154,0,0,0.737
2054/9/7 00:00,1.268,1.494,1.494,0.162,86.876,0.715,0,0.116,0,0,0.553
2054/9/8 00:00,0.599,1.028,1.028,0.307,86.569,0.712,0,0.087,0,0,0.414
2054/9/9 00:00,0,1.812,1.812,1.291,85.279,0.702,0,0.065,0,0,0.311
2054/9/10 00:00,1.33,1.183,1.183,1.183,85.394,0.703,0,0.057,0,0.032,0.272
2054/9/11 00:00,5.777,1.107,1.107,1.107,89.011,0.733,0.007,0.303,0.011,1.042,1.478
2054/9/12 00:00,0.507,1.5,1.5,0.728,88.283,0.727,0.003,0.227,0,0,1.097
2054/9/13 00:00,0.412,1.928,1.928,1.102,87.181,0.718,0.001,0.17,0,0,0.818
2054/9/14 00:00,0.275,1.361,1.361,0.779,86.402,0.711,0,0.128,0,0,0.612
2054/9/15 00:00,3.187,1.481,1.481,1.481,87.725,0.722,0.003,0.191,0.004,0.379,0.922
2054/9/16 00:00,0,1.752,1.752,1.265,86.46,0.711,0.001,0.143,0,0,0.687
2054/9/17 00:00,9.795,1.483,1.483,1.483,92.799,0.765,0.012,0.595,0.02,1.952,2.898
2054/9/18 00:00,9.119,0.449,0.449,0.449,99.115,0.818,0.017,1.03,0.021,2.334,4.995
2054/9/19 00:00,2.68,0.983,0.983,0.983,100.311,0.828,0.009,0.897,0.004,0.496,4.321
2054/9/20 00:00,9.826,1.473,1.473,1.473,105.982,0.875,0.016,1.338,0.02,2.663,6.456
2054/9/21 00:00,7.885,1.92,1.92,1.92,109.77,0.907,0.015,1.544,0.014,2.164,7.436
2054/9/22 00:00,3.313,0.964,0.964,0.964,111.184,0.919,0.009,1.391,0.006,0.93,6.677
2054/9/23 00:00,2.404,0.812,0.812,0.812,112.111,0.926,0.006,1.208,0.004,0.661,5.792
2054/9/24 00:00,2.184,1.564,1.564,1.564,112.464,0.929,0.003,0.973,0.001,0.265,4.654
2054/9/25 00:00,3.148,1.031,1.031,1.031,113.636,0.939,0.004,0.965,0.005,0.94,4.621
2054/9/26 00:00,5.035,1.255,1.255,1.255,115.573,0.954,0.007,1.182,0.009,1.834,5.671
2054/9/27 00:00,3.938,1.396,1.396,1.396,116.754,0.963,0.006,1.225,0.006,1.355,5.874
2054/9/28 00:00,0,1.572,1.572,1.514,115.24,0.951,0.003,0.919,0,0,4.395
2054/9/29 00:00,0,1.679,1.679,1.596,113.644,0.937,0.001,0.689,0,0,3.292
2054/9/30 00:00,3.913,1.856,1.856,1.856,114.794,0.947,0.003,0.742,0.005,0.902,3.557
2054/10/1 00:00,0.12,1.571,1.571,1.373,113.421,0.935,0.001,0.557,0,0,2.662
2054/10/2 00:00,0.106,1.229,1.229,1.05,112.371,0.926,0.001,0.418,0,0,1.994
2054/10/3 00:00,0,1.658,1.658,1.536,110.835,0.913,0,0.313,0,0,1.495
2054/10/4 00:00,6.499,1.182,1.182,1.182,113.967,0.94,0.008,0.778,0.013,2.173,3.747
2054/10/5 00:00,9.223,0.604,0.604,0.604,118.354,0.976,0.015,1.636,0.021,4.211,7.877
2054/10/6 00:00,3.482,1.221,1.221,1.221,119.205,0.982,0.009,1.578,0.005,1.404,7.572
2054/10/7 00:00,7.437,0.832,0.832,0.832,121.001,0.996,0.013,2.382,0.016,4.793,11.423
2054/10/8 00:00,2.227,1.293,1.293,1.293,121.163,0.997,0.007,1.979,0.002,0.77,9.469
2054/10/9 00:00,1.102,1.283,1.283,0.18,120.982,0.996,0.003,1.484,0,0,7.091
2054/10/10 00:00,1.123,1.499,1.499,0.374,120.608,0.992,0.001,1.113,0,0,5.314
2054/10/11 00:00,0.37,1.259,1.259,0.882,119.726,0.985,0,0.835,0,0,3.984
2054/10/12 00:00,0.424,1.227,1.227,0.791,118.935,0.978,0,0.626,0,0,2.987
2054/10/13 00:00,0,1.039,1.039,1.017,117.918,0.97,0,0.47,0,0,2.24
2054/10/14 00:00,0,1.329,1.329,1.289,116.629,0.959,0,0.352,0,0,1.68
2054/10/15 00:00,1.043,1.078,1.078,0.033,116.596,0.959,0,0.264,0,0,1.26
2054/10/16 00:00,0,1.536,1.536,1.473,115.124,0.946,0,0.198,0,0,0.945
2054/10/17 00:00,0.152,1.165,1.165,0.959,114.165,0.938,0,0.149,0,0,0.709
2054/10/18 00:00,0,1.556,1.556,1.46,112.705,0.926,0,0.111,0,0,0.531
2054/10/19 00:00,4.138,1.21,1.21,1.21,114.402,0.94,0.004,0.389,0.007,1.223,1.877
2054/10/20 00:00,0,0.839,0.839,0.789,113.614,0.934,0.002,0.292,0,0,1.401
2054/10/21 00:00,0.102,0.788,0.788,0.64,112.973,0.928,0.001,0.219,0,0,1.048
2054/10/22 00:00,1.43,1.14,1.14,1.14,113.144,0.93,0.001,0.194,0.001,0.119,0.929
2054/10/23 00:00,0,1.278,1.278,1.189,111.955,0.92,0,0.146,0,0,0.696
2054/10/24 00:00,0,1.676,1.676,1.542,110.414,0.907,0,0.109,0,0,0.521
2054/10/25 00:00,0,0.716,0.716,0.649,109.765,0.901,0,0.082,0,0,0.391
2054/10/26 00:00,0,1.012,1.012,0.912,108.852,0.894,0,0.061,0,0,0.293
2054/10/27 00:00,0,1.834,1.834,1.639,107.213,0.88,0,0.046,0,0,0.22
2054/10/28 00:00,0,0.825,0.825,0.726,106.487,0.874,0,0.035,0,0,0.165
2054/10/29 00:00,2.656,1.032,1.032,1.032,107.549,0.883,0.002,0.165,0.004,0.558,0.8
2054/10/30 00:00,3.985,1.745,1.745,1.745,108.987,0.895,0.004,0.323,0.005,0.796,1.561
2054/10/31 00:00,4.191,1.317,1.317,1.317,110.784,0.91,0.006,0.51,0.007,1.07,2.459
2054/11/1 00:00,0,1.524,1.524,1.387,109.397,0.898,0.002,0.382,0,0,1.835
2054/11/2 00:00,0,1.286,1.286,1.156,108.242,0.889,0.001,0.287,0,0,1.372
2054/11/3 00:00,0,1.194,1.194,1.061,107.18,0.88,0,0.215,0,0,1.028
2054/11/4 00:00,1.325,0.918,0.918,0.918,107.446,0.882,0.001,0.197,0.001,0.141,0.941
2054/11/5 00:00,0,0.383,0.383,0.338,107.107,0.879,0,0.147,0,0,0.705
2054/11/6 00:00,0,0.663,0.663,0.583,106.524,0.874,0,0.111,0,0,0.528
2054/11/7 00:00,0,0.721,0.721,0.63,105.894,0.869,0,0.083,0,0,0.396
2054/11/8 00:00,1.433,1.086,1.086,1.086,106.123,0.871,0.001,0.091,0.001,0.116,0.437
2054/11/9 00:00,0,1.215,1.215,1.059,105.065,0.862,0,0.068,0,0,0.327
2054/11/10 00:00,0,0.555,0.555,0.478,104.587,0.858,0,0.051,0,0,0.245
2054/11/11 00:00,0,0.318,0.318,0.273,104.314,0.856,0,0.038,0,0,0.184
2054/11/12 00:00,0,1.41,1.41,1.206,103.108,0.846,0,0.029,0,0,0.138
2054/11/13 00:00,0.763,0.691,0.691,0.691,103.157,0.846,0,0.027,0,0.022,0.13
2054/11/14 00:00,0,0.69,0.69,0.584,102.573,0.841,0,0.02,0,0,0.098
2054/11/15 00:00,0,0.943,0.943,0.793,101.78,0.835,0,0.015,0,0,0.073
2054/11/16 00:00,0,0.417,0.417,0.348,101.432,0.832,0,0.011,0,0,0.055
2054/11/17 00:00,0,0.396,0.396,0.33,101.102,0.829,0,0.009,0,0,0.041
2054/11/18 00:00,4.483,1.04,1.04,1.04,103.483,0.849,0.005,0.27,0.008,1.054,1.311
2054/11/19 00:00,0,0.881,0.881,0.748,102.735,0.843,0.002,0.202,0,0,0.975
2054/11/20 00:00,0.371,0.81,0.81,0.37,102.365,0.84,0.001,0.152,0,0,0.728
2054/11/21 00:00,0,1.292,1.292,1.084,101.28,0.83,0,0.114,0,0,0.544
2054/11/22 00:00,0,1.26,1.26,1.046,100.234,0.822,0,0.085,0,0,0.408
2054/11/23 00:00,1.138,1.446,1.446,0.253,99.982,0.82,0,0.064,0,0,0.306
2054/11/24 00:00,0.444,1.308,1.308,0.708,99.274,0.814,0,0.048,0,0,0.229
2054/11/25 00:00,0,1.741,1.741,1.417,97.857,0.802,0,0.036,0,0,0.172
2054/11/26 00:00,0,1.662,1.662,1.332,96.524,0.791,0,0.027,0,0,0.129
2054/11/27 00:00,0,1.045,1.045,0.827,95.698,0.784,0,0.02,0,0,0.097
2054/11/28 00:00,0,0.968,0.968,0.759,94.939,0.777,0,0.015,0,0,0.072
2054/11/29 00:00,1.804,1.146,1.146,1.146,95.424,0.781,0.001,0.054,0.002,0.172,0.264
2054/11/30 00:00,0,0.843,0.843,0.658,94.766,0.776,0,0.041,0,0,0.196
2054/12/1 00:00,0,0.972,0.972,0.754,94.012,0.77,0,0.031,0,0,0.147
2054/12/2 00:00,0,1.288,1.288,0.991,93.02,0.761,0,0.023,0,0,0.11
2054/12/3 00:00,0,1.134,1.134,0.863,92.157,0.754,0,0.017,0,0,0.082
2054/12/4 00:00,0,1.195,1.195,0.901,91.255,0.747,0,0.013,0,0,0.062
2054/12/5 00:00,0,1.073,1.073,0.801,90.455,0.74,0,0.01,0,0,0.046
2054/12/6 00:00,0,0.848,0.848,0.627,89.827,0.735,0,0.007,0,0,0.035
2054/12/7 00:00,0.206,1.233,1.233,0.754,89.073,0.728,0,0.005,0,0,0.026
2054/12/8 00:00,0,1.152,1.152,0.839,88.234,0.721,0,0.004,0,0,0.019
2054/12/9 00:00,0,1.043,1.043,0.752,87.482,0.715,0,0.003,0,0,0.015
2054/12/10 00:00,0,1.01,1.01,0.722,86.76,0.709,0,0.002,0,0,0.011
2054/12/11 00:00,0,1.341,1.341,0.951,85.809,0.701,0,0.002,0,0,0.008
2054/12/12 00:00,0,1.213,1.213,0.85,84.959,0.694,0,0.001,0,0,0.006
2054/12/13 00:00,0,1.178,1.178,0.818,84.141,0.687,0,0.001,0,0,0.005
2054/12/14 00:00,0,1.129,1.129,0.776,83.366,0.681,0,0.001,0,0,0.003
2054/12/15 00:00,0,1.129,1.129,0.768,82.597,0.674,0,0.001,0,0,0.003
2054/12/16 00:00,0,0.986,0.986,0.665,81.932,0.669,0,0,0,0,0.002
2054/12/17 00:00,0,1.019,1.019,0.682,81.251,0.663,0,0,0,0,0.001
2054/12/18 00:00,0.717,1.098,1.098,0.253,80.998,0.661,0,0,0,0,0.001
2054/12/19 00:00,0,0.986,0.986,0.652,80.346,0.655,0,0,0,0,0.001
2054/12/20 00:00,0,0.982,0.982,0.643,79.703,0.65,0,0,0,0,0.001
2054/12/21 00:00,0,1.053,1.053,0.684,79.018,0.644,0,0,0,0,0
2054/12/22 00:00,0,1.027,1.027,0.662,78.357,0.639,0,0,0,0,0
2054/12/23 00:00,0,0.658,0.658,0.42,77.936,0.635,0,0,0,0,0
2054/12/24 00:00,0,0.727,0.727,0.462,77.474,0.632,0,0,0,0,0
2054/12/25 00:00,0,0.965,0.965,0.61,76.864,0.626,0,0,0,0,0
2054/12/26 00:00,0,0.781,0.781,0.489,76.375,0.622,0,0,0,0,0
2054/12/27 00:00,0,0.614,0.614,0.382,75.993,0.619,0,0,0,0,0
2054/12/28 00:00,0,0.702,0.702,0.434,75.559,0.616,0,0,0,0,0
2054/12/29 00:00,0.204,1.197,1.197,0.611,74.948,0.611,0,0,0,0,0
2054/12/30 00:00,0,0.785,0.785,0.479,74.469,0.607,0,0,0,0,0
2054/12/31 00:00,0,1.187,1.187,0.72,73.749,0.601,0,0,0,0,0
2055/1/1 00:00,0,0.955,0.955,0.574,73.175,0.596,0,0,0,0,0
2055/1/2 00:00,0,1.155,1.155,0.688,72.487,0.59,0,0,0,0,0
2055/1/3 00:00,0,1.158,1.158,0.683,71.803,0.584,0,0,0,0,0
2055/1/4 00:00,0,0.7,0.7,0.409,71.394,0.581,0,0,0,0,0
2055/1/5 00:00,0,0.785,0.785,0.456,70.938,0.577,0,0,0,0,0
2055/1/6 00:00,0,1.345,1.345,0.776,70.162,0.571,0,0,0,0,0
2055/1/7 00:00,0,0.774,0.774,0.442,69.72,0.567,0,0,0,0,0
2055/1/8 00:00,1.519,1.015,1.015,1.015,70.144,0.571,0.001,0.02,0.001,0.078,0.097
2055/1/9 00:00,0,0.644,0.644,0.367,69.777,0.568,0,0.015,0,0,0.071
2055/1/10 00:00,0,0.686,0.686,0.389,69.387,0.564,0,0.011,0,0,0.053
2055/1/11 00:00,0,1.142,1.142,0.645,68.743,0.559,0,0.008,0,0,0.04
2055/1/12 00:00,0,0.53,0.53,0.296,68.446,0.557,0,0.006,0,0,0.03
2055/1/13 00:00,0,0.769,0.769,0.428,68.018,0.553,0,0.005,0,0,0.022
2055/1/14 00:00,0,1.136,1.136,0.628,67.39,0.548,0,0.003,0,0,0.017
2055/1/15 00:00,0,1.228,1.228,0.672,66.717,0.542,0,0.003,0,0,0.012
2055/1/16 00:00,0,1.373,1.373,0.745,65.973,0.536,0,0.002,0,0,0.009
2055/1/17 00:00,0,1.208,1.208,0.648,65.325,0.531,0,0.001,0,0,0.007
2055/1/18 00:00,0,1.102,1.102,0.585,64.741,0.526,0,0.001,0,0,0.005
2055/1/19 00:00,0,1.248,1.248,0.656,64.084,0.52,0,0.001,0,0,0.004
2055/1/20 00:00,0,0.808,0.808,0.421,63.664,0.517,0,0.001,0,0,0.003
2055/1/21 00:00,0,1.054,1.054,0.545,63.119,0.512,0,0,0,0,0.002
2055/1/22 00:00,0,0.976,0.976,0.5,62.619,0.508,0,0,0,0,0.002
2055/1/23 00:00,0,1.077,1.077,0.547,62.071,0.504,0,0,0,0,0.001
2055/1/24 00:00,0,1.014,1.014,0.511,61.561,0.499,0,0,0,0,0.001
2055/1/25 00:00,0,1.087,1.087,0.543,61.017,0.495,0,0,0,0,0.001
2055/1/26 00:00,0,0.776,0.776,0.384,60.634,0.492,0,0,0,0,0.001
2055/1/27 00:00,0,0.618,0.618,0.304,60.33,0.489,0,0,0,0,0
2055/1/28 00:00,0,1.447,1.447,0.708,59.622,0.483,0,0,0,0,0
2055/1/29 00:00,0,1.221,1.221,0.59,59.031,0.479,0,0,0,0,0
2055/1/30 00:00,0,0.946,0.946,0.452,58.579,0.475,0,0,0,0,0
2055/1/31 00:00,0,1.099,1.099,0.522,58.057,0.47,0,0,0,0,0
2055/2/1 00:00,0,1.117,1.117,0.526,57.532,0.466,0,0,0,0,0
2055/2/2 00:00,0,0.973,0.973,0.453,57.078,0.462,0,0,0,0,0
2055/2/3 00:00,0,1.013,1.013,0.468,56.61,0.459,0,0,0,0,0
2055/2/4 00:00,0,0.484,0.484,0.222,56.388,0.457,0,0,0,0,0
2055/2/5 00:00,0,1.047,1.047,0.478,55.91,0.453,0,0,0,0,0
2055/2/6 00:00,0,1.136,1.136,0.514,55.395,0.448,0,0,0,0,0
2055/2/7 00:00,0,0.528,0.528,0.237,55.159,0.447,0,0,0,0,0
2055/2/8 00:00,0,1.037,1.037,0.463,54.696,0.443,0,0,0,0,0
2055/2/9 00:00,0,0.969,0.969,0.429,54.267,0.439,0,0,0,0,0
2055/2/10 00:00,0,0.749,0.749,0.329,53.938,0.436,0,0,0,0,0
2055/2/11 00:00,0,1.417,1.417,0.619,53.319,0.431,0,0,0,0,0
2055/2/12 00:00,0,1.484,1.484,0.64,52.679,0.426,0,0,0,0,0
2055/2/13 00:00,0,1.171,1.171,0.499,52.18,0.422,0,0,0,0,0
2055/2/14 00:00,0,0.865,0.865,0.365,51.815,0.419,0,0,0,0,0
2055/2/15 00:00,0,1.113,1.113,0.466,51.349,0.415,0,0,0,0,0
2055/2/16 00:00,0,1.158,1.158,0.481,50.868,0.411,0,0,0,0,0
2055/2/17 00:00,0,1.048,1.048,0.431,50.438,0.408,0,0,0,0,0
2055/2/18 00:00,0,1.33,1.33,0.542,49.896,0.403,0,0,0,0,0
2055/2/19 00:00,0,0.766,0.766,0.309,49.587,0.401,0,0,0,0,0
2055/2/20 00:00,0,0.879,0.879,0.352,49.235,0.398,0,0,0,0,0
